timestamp,유효전력생산량(kWh)
2023-12-13 22:20,102.483
2023-12-13 22:30,84.653
2023-12-13 22:40,77.868
2023-12-13 22:50,62.008
2023-12-13 23:00,34.339
2023-12-13 23:10,21.642
2023-12-13 23:20,14.529
2023-12-13 23:30,17.511
2023-12-13 23:40,7.784
2023-12-13 23:50,5.62
2023-12-14 0:00,0.619
2023-12-14 0:10,0.001
2023-12-14 0:20,0.001
2023-12-14 0:30,0.001
2023-12-14 0:40,0.001
2023-12-14 0:50,0.001
2023-12-14 1:00,0.001
2023-12-14 1:10,0.001
2023-12-14 1:20,0.001
2023-12-14 1:30,0.001
2023-12-14 1:40,0.001
2023-12-14 1:50,0.0
2023-12-14 2:00,0.001
2023-12-14 2:10,10.767
2023-12-14 2:20,10.066
2023-12-14 2:30,10.001
2023-12-14 2:40,14.688
2023-12-14 2:50,17.372
2023-12-14 3:00,22.687
2023-12-14 3:10,32.006
2023-12-14 3:20,33.156
2023-12-14 3:30,27.579
2023-12-14 3:40,35.849
2023-12-14 3:50,36.584
2023-12-14 4:00,37.05
2023-12-14 4:10,35.154
2023-12-14 4:20,25.346
2023-12-14 4:30,22.764
2023-12-14 4:40,35.11
2023-12-14 4:50,53.416
2023-12-14 5:00,65.562
2023-12-14 5:10,76.017
2023-12-14 5:20,81.09
2023-12-14 5:30,75.511
2023-12-14 5:40,65.694
2023-12-14 5:50,77.149
2023-12-14 6:00,102.585
2023-12-14 6:10,92.007
2023-12-14 6:20,79.271
2023-12-14 6:30,80.601
2023-12-14 6:40,68.998
2023-12-14 6:50,85.737
2023-12-14 7:00,108.294
2023-12-14 7:10,129.018
2023-12-14 7:20,98.487
2023-12-14 7:30,90.427
2023-12-14 7:40,97.191
2023-12-14 7:50,83.398
2023-12-14 8:00,80.624
2023-12-14 8:10,66.91
2023-12-14 8:20,55.524
2023-12-14 8:30,59.106
2023-12-14 8:40,24.734
2023-12-14 8:50,29.2
2023-12-14 9:00,16.477
2023-12-14 9:10,13.297
2023-12-14 9:20,17.211
2023-12-14 9:30,16.737
2023-12-14 9:40,1.57
2023-12-14 9:50,11.926
2023-12-14 10:00,14.719
2023-12-14 10:10,28.203
2023-12-14 10:20,18.589
2023-12-14 10:30,15.631
2023-12-14 10:40,7.013
2023-12-14 10:50,10.133
2023-12-14 11:00,11.405
2023-12-14 11:10,10.822
2023-12-14 11:20,12.05
2023-12-14 11:30,27.832
2023-12-14 11:40,26.963
2023-12-14 11:50,15.546
2023-12-14 12:00,8.993
2023-12-14 12:10,23.528
2023-12-14 12:20,19.966
2023-12-14 12:30,32.421
2023-12-14 12:40,30.619
2023-12-14 12:50,24.985
2023-12-14 13:00,22.73
2023-12-14 13:10,16.415
2023-12-14 13:20,25.158
2023-12-14 13:30,37.022
2023-12-14 13:40,28.916
2023-12-14 13:50,38.068
2023-12-14 14:00,35.767
2023-12-14 14:10,31.042
2023-12-14 14:20,31.081
2023-12-14 14:30,27.861
2023-12-14 14:40,26.876
2023-12-14 14:50,36.717
2023-12-14 15:00,36.747
2023-12-14 15:10,29.903
2023-12-14 15:20,63.15
2023-12-14 15:30,91.449
2023-12-14 15:40,75.884
2023-12-14 15:50,97.895
2023-12-14 16:00,131.445
2023-12-14 16:10,121.405
2023-12-14 16:20,110.434
2023-12-14 16:30,79.024
2023-12-14 16:40,77.481
2023-12-14 16:50,35.402
2023-12-14 17:00,50.402
2023-12-14 17:10,66.979
2023-12-14 17:20,58.883
2023-12-14 17:30,48.732
2023-12-14 17:40,80.683
2023-12-14 17:50,80.418
2023-12-14 18:00,86.043
2023-12-14 18:10,63.941
2023-12-14 18:20,61.76
2023-12-14 18:30,63.02
2023-12-14 18:40,94.773
2023-12-14 18:50,75.307
2023-12-14 19:00,90.897
2023-12-14 19:10,68.175
2023-12-14 19:20,69.907
2023-12-14 19:30,54.195
2023-12-14 19:40,88.435
2023-12-14 19:50,129.963
2023-12-14 20:00,128.996
2023-12-14 20:10,124.554
2023-12-14 20:20,126.767
2023-12-14 20:30,143.594
2023-12-14 20:40,129.462
2023-12-14 20:50,149.876
2023-12-14 21:00,88.334
2023-12-14 21:10,80.524
2023-12-14 21:20,74.47
2023-12-14 21:30,46.741
2023-12-14 21:40,61.228
2023-12-14 21:50,83.826
2023-12-14 22:00,75.479
2023-12-14 22:10,62.136
2023-12-14 22:20,78.376
2023-12-14 22:30,68.266
2023-12-14 22:40,71.602
2023-12-14 22:50,37.641
2023-12-14 23:00,65.552
2023-12-14 23:10,76.795
2023-12-14 23:20,52.586
2023-12-14 23:30,52.498
2023-12-14 23:40,24.249
2023-12-14 23:50,33.866
2023-12-15 0:00,13.938
2023-12-15 0:10,14.885
2023-12-15 0:20,22.241
2023-12-15 0:30,16.709
2023-12-15 0:40,25.762
2023-12-15 0:50,35.213
2023-12-15 1:00,23.566
2023-12-15 1:10,18.283
2023-12-15 1:20,41.04
2023-12-15 1:30,16.722
2023-12-15 1:40,11.826
2023-12-15 1:50,21.835
2023-12-15 2:00,22.622
2023-12-15 2:10,31.618
2023-12-15 2:20,1.443
2023-12-15 2:30,0.046
2023-12-15 2:40,0.001
2023-12-15 2:50,0.001
2023-12-15 3:00,0.001
2023-12-15 3:10,0.001
2023-12-15 3:20,0.001
2023-12-15 3:30,0.001
2023-12-15 3:40,0.001
2023-12-15 3:50,21.213
2023-12-15 4:00,32.183
2023-12-15 4:10,23.459
2023-12-15 4:20,20.491
2023-12-15 4:30,7.593
2023-12-15 4:40,0.001
2023-12-15 4:50,10.986
2023-12-15 5:00,11.809
2023-12-15 5:10,4.047
2023-12-15 5:20,2.742
2023-12-15 5:30,0.001
2023-12-15 5:40,0.211
2023-12-15 5:50,0.0
2023-12-15 6:00,3.198
2023-12-15 6:10,1.637
2023-12-15 6:20,7.87
2023-12-15 6:30,11.976
2023-12-15 6:40,15.004
2023-12-15 6:50,15.459
2023-12-15 7:00,16.193
2023-12-15 7:10,14.628
2023-12-15 7:20,17.49
2023-12-15 7:30,37.789
2023-12-15 7:40,36.389
2023-12-15 7:50,34.746
2023-12-15 8:00,22.753
2023-12-15 8:10,30.948
2023-12-15 8:20,45.186
2023-12-15 8:30,38.73
2023-12-15 8:40,47.42
2023-12-15 8:50,59.552
2023-12-15 9:00,54.636
2023-12-15 9:10,45.608
2023-12-15 9:20,21.822
2023-12-15 9:30,29.269
2023-12-15 9:40,36.786
2023-12-15 9:50,35.584
2023-12-15 10:00,47.691
2023-12-15 10:10,56.342
2023-12-15 10:20,44.572
2023-12-15 10:30,55.367
2023-12-15 10:40,73.113
2023-12-15 10:50,77.344
2023-12-15 11:00,83.555
2023-12-15 11:10,64.854
2023-12-15 11:20,89.507
2023-12-15 11:30,87.428
2023-12-15 11:40,67.443
2023-12-15 11:50,62.625
2023-12-15 12:00,49.774
2023-12-15 12:10,69.056
2023-12-15 12:20,75.54
2023-12-15 12:30,83.164
2023-12-15 12:40,102.165
2023-12-15 12:50,99.482
2023-12-15 13:00,111.636
2023-12-15 13:10,120.348
2023-12-15 13:20,106.495
2023-12-15 13:30,115.926
2023-12-15 13:40,91.171
2023-12-15 13:50,136.812
2023-12-15 14:00,115.748
2023-12-15 14:10,96.162
2023-12-15 14:20,54.529
2023-12-15 14:30,45.315
2023-12-15 14:40,39.68
2023-12-15 14:50,131.567
2023-12-15 15:00,167.133
2023-12-15 15:10,151.638
2023-12-15 15:20,163.8
2023-12-15 15:30,87.037
2023-12-15 15:40,91.541
2023-12-15 15:50,93.771
2023-12-15 16:00,93.977
2023-12-15 16:10,120.983
2023-12-15 16:20,117.096
2023-12-15 16:30,99.604
2023-12-15 16:40,138.123
2023-12-15 16:50,172.729
2023-12-15 17:00,167.584
2023-12-15 17:10,120.061
2023-12-15 17:20,109.989
2023-12-15 17:30,111.735
2023-12-15 17:40,91.988
2023-12-15 17:50,112.685
2023-12-15 18:00,120.789
2023-12-15 18:10,101.36
2023-12-15 18:20,118.364
2023-12-15 18:30,84.82
2023-12-15 18:40,65.215
2023-12-15 18:50,37.747
2023-12-15 19:00,60.131
2023-12-15 19:10,91.497
2023-12-15 19:20,82.732
2023-12-15 19:30,82.226
2023-12-15 19:40,73.673
2023-12-15 19:50,54.056
2023-12-15 20:00,94.644
2023-12-15 20:10,109.012
2023-12-15 20:20,120.94
2023-12-15 20:30,97.097
2023-12-15 20:40,69.17
2023-12-15 20:50,67.665
2023-12-15 21:00,46.695
2023-12-15 21:10,34.513
2023-12-15 21:20,35.297
2023-12-15 21:30,20.635
2023-12-15 21:40,25.069
2023-12-15 21:50,35.612
2023-12-15 22:00,85.64
2023-12-15 22:10,71.716
2023-12-15 22:20,69.369
2023-12-15 22:30,67.761
2023-12-15 22:40,47.111
2023-12-15 22:50,66.543
2023-12-15 23:00,68.67
2023-12-15 23:10,69.762
2023-12-15 23:20,34.244
2023-12-15 23:30,22.496
2023-12-15 23:40,29.466
2023-12-15 23:50,29.089
2023-12-16 0:00,16.198
2023-12-16 0:10,2.835
2023-12-16 0:20,0.001
2023-12-16 0:30,0.001
2023-12-16 0:40,0.001
2023-12-16 0:50,0.859
2023-12-16 1:00,0.0
2023-12-16 1:10,3.879
2023-12-16 1:20,16.477
2023-12-16 1:30,17.612
2023-12-16 1:40,28.828
2023-12-16 1:50,23.402
2023-12-16 2:00,16.53
2023-12-16 2:10,24.583
2023-12-16 2:20,45.057
2023-12-16 2:30,63.166
2023-12-16 2:40,82.084
2023-12-16 2:50,69.42
2023-12-16 3:00,65.185
2023-12-16 3:10,75.92
2023-12-16 3:20,83.478
2023-12-16 3:30,84.559
2023-12-16 3:40,45.177
2023-12-16 3:50,68.573
2023-12-16 4:00,100.126
2023-12-16 4:10,105.339
2023-12-16 4:20,123.575
2023-12-16 4:30,144.463
2023-12-16 4:40,155.114
2023-12-16 4:50,151.597
2023-12-16 5:00,152.348
2023-12-16 5:10,121.532
2023-12-16 5:20,131.129
2023-12-16 5:30,145.588
2023-12-16 5:40,126.193
2023-12-16 5:50,140.029
2023-12-16 6:00,150.286
2023-12-16 6:10,127.255
2023-12-16 6:20,139.299
2023-12-16 6:30,133.322
2023-12-16 6:40,39.537
2023-12-16 6:50,29.435
2023-12-16 7:00,39.925
2023-12-16 7:10,39.021
2023-12-16 7:20,43.081
2023-12-16 7:30,44.248
2023-12-16 7:40,43.632
2023-12-16 7:50,54.784
2023-12-16 8:00,45.579
2023-12-16 8:10,34.914
2023-12-16 8:20,23.108
2023-12-16 8:30,19.763
2023-12-16 8:40,26.308
2023-12-16 8:50,21.627
2023-12-16 9:00,21.882
2023-12-16 9:10,43.446
2023-12-16 9:20,44.237
2023-12-16 9:30,39.928
2023-12-16 9:40,42.288
2023-12-16 9:50,43.499
2023-12-16 10:00,47.341
2023-12-16 10:10,25.76
2023-12-16 10:20,27.39
2023-12-16 10:30,22.632
2023-12-16 10:40,34.366
2023-12-16 10:50,41.767
2023-12-16 11:00,38.45
2023-12-16 11:10,38.936
2023-12-16 11:20,40.49
2023-12-16 11:30,39.633
2023-12-16 11:40,39.019
2023-12-16 11:50,42.267
2023-12-16 12:00,37.111
2023-12-16 12:10,40.834
2023-12-16 12:20,39.303
2023-12-16 12:30,38.543
2023-12-16 12:40,36.488
2023-12-16 12:50,29.438
2023-12-16 13:00,45.488
2023-12-16 13:10,45.078
2023-12-16 13:20,41.151
2023-12-16 13:30,39.215
2023-12-16 13:40,41.828
2023-12-16 13:50,40.923
2023-12-16 14:00,41.854
2023-12-16 14:10,29.186
2023-12-16 14:20,28.696
2023-12-16 14:30,46.609
2023-12-16 14:40,43.844
2023-12-16 14:50,40.459
2023-12-16 15:00,40.231
2023-12-16 15:10,24.226
2023-12-16 15:20,19.505
2023-12-16 15:30,22.013
2023-12-16 15:40,19.983
2023-12-16 15:50,26.401
2023-12-16 16:00,29.194
2023-12-16 16:10,28.74
2023-12-16 16:20,26.382
2023-12-16 16:30,21.729
2023-12-16 16:40,20.432
2023-12-16 16:50,28.941
2023-12-16 17:00,21.853
2023-12-16 17:10,27.174
2023-12-16 17:20,21.027
2023-12-16 17:30,20.944
2023-12-16 17:40,25.334
2023-12-16 17:50,22.792
2023-12-16 18:00,26.828
2023-12-16 18:10,26.01
2023-12-16 18:20,27.907
2023-12-16 18:30,24.021
2023-12-16 18:40,27.855
2023-12-16 18:50,25.234
2023-12-16 19:00,27.301
2023-12-16 19:10,27.251
2023-12-16 19:20,22.022
2023-12-16 19:30,23.134
2023-12-16 19:40,25.7
2023-12-16 19:50,25.797
2023-12-16 20:00,28.509
2023-12-16 20:10,29.83
2023-12-16 20:20,29.092
2023-12-16 20:30,30.486
2023-12-16 20:40,28.647
2023-12-16 20:50,29.867
2023-12-16 21:00,30.284
2023-12-16 21:10,29.865
2023-12-16 21:20,30.003
2023-12-16 21:30,29.522
2023-12-16 21:40,25.823
2023-12-16 21:50,25.641
2023-12-16 22:00,25.156
2023-12-16 22:10,20.824
2023-12-16 22:20,19.405
2023-12-16 22:30,19.654
2023-12-16 22:40,23.769
2023-12-16 22:50,23.345
2023-12-16 23:00,23.829
2023-12-16 23:10,23.394
2023-12-16 23:20,22.515
2023-12-16 23:30,28.064
2023-12-16 23:40,21.693
2023-12-16 23:50,37.826
2023-12-17 0:00,38.085
2023-12-17 0:10,33.713
2023-12-17 0:20,33.137
2023-12-17 0:30,27.416
2023-12-17 0:40,35.993
2023-12-17 0:50,36.777
2023-12-17 1:00,35.116
2023-12-17 1:10,32.979
2023-12-17 1:20,34.403
2023-12-17 1:30,35.834
2023-12-17 1:40,34.602
2023-12-17 1:50,36.081
2023-12-17 2:00,32.911
2023-12-17 2:10,37.468
2023-12-17 2:20,37.682
2023-12-17 2:30,32.959
2023-12-17 2:40,32.815
2023-12-17 2:50,32.759
2023-12-17 3:00,30.459
2023-12-17 3:10,34.982
2023-12-17 3:20,36.054
2023-12-17 3:30,35.909
2023-12-17 3:40,36.197
2023-12-17 3:50,35.777
2023-12-17 4:00,32.158
2023-12-17 4:10,33.562
2023-12-17 4:20,32.73
2023-12-17 4:30,33.975
2023-12-17 4:40,31.918
2023-12-17 4:50,34.064
2023-12-17 5:00,33.756
2023-12-17 5:10,32.521
2023-12-17 5:20,33.777
2023-12-17 5:30,34.699
2023-12-17 5:40,31.624
2023-12-17 5:50,32.484
2023-12-17 6:00,31.097
2023-12-17 6:10,38.892
2023-12-17 6:20,41.801
2023-12-17 6:30,36.73
2023-12-17 6:40,36.097
2023-12-17 6:50,31.744
2023-12-17 7:00,36.938
2023-12-17 7:10,38.561
2023-12-17 7:20,38.769
2023-12-17 7:30,39.402
2023-12-17 7:40,38.718
2023-12-17 7:50,37.2
2023-12-17 8:00,38.987
2023-12-17 8:10,39.128
2023-12-17 8:20,37.75
2023-12-17 8:30,37.822
2023-12-17 8:40,38.202
2023-12-17 8:50,39.282
2023-12-17 9:00,38.466
2023-12-17 9:10,54.846
2023-12-17 9:20,54.816
2023-12-17 9:30,54.156
2023-12-17 9:40,57.516
2023-12-17 9:50,55.825
2023-12-17 10:00,53.34
2023-12-17 10:10,55.638
2023-12-17 10:20,55.034
2023-12-17 10:30,54.543
2023-12-17 10:40,54.017
2023-12-17 10:50,57.464
2023-12-17 11:00,54.111
2023-12-17 11:10,53.454
2023-12-17 11:20,55.123
2023-12-17 11:30,54.248
2023-12-17 11:40,51.602
2023-12-17 11:50,49.647
2023-12-17 12:00,52.469
2023-12-17 12:10,53.733
2023-12-17 12:20,54.241
2023-12-17 12:30,54.147
2023-12-17 12:40,58.391
2023-12-17 12:50,74.992
2023-12-17 13:00,64.382
2023-12-17 13:10,73.05
2023-12-17 13:20,72.318
2023-12-17 13:30,69.235
2023-12-17 13:40,63.131
2023-12-17 13:50,64.127
2023-12-17 14:00,59.137
2023-12-17 14:10,63.586
2023-12-17 14:20,61.581
2023-12-17 14:30,60.334
2023-12-17 14:40,56.462
2023-12-17 14:50,61.204
2023-12-17 15:00,63.061
2023-12-17 15:10,55.421
2023-12-17 15:20,56.354
2023-12-17 15:30,63.013
2023-12-17 15:40,57.908
2023-12-17 15:50,59.209
2023-12-17 16:00,56.67
2023-12-17 16:10,54.51
2023-12-17 16:20,57.092
2023-12-17 16:30,55.375
2023-12-17 16:40,42.429
2023-12-17 16:50,52.115
2023-12-17 17:00,43.669
2023-12-17 17:10,34.577
2023-12-17 17:20,25.767
2023-12-17 17:30,30.563
2023-12-17 17:40,25.644
2023-12-17 17:50,20.881
2023-12-17 18:00,49.398
2023-12-17 18:10,42.661
2023-12-17 18:20,57.506
2023-12-17 18:30,63.731
2023-12-17 18:40,57.985
2023-12-17 18:50,57.071
2023-12-17 19:00,62.912
2023-12-17 19:10,73.083
2023-12-17 19:20,70.202
2023-12-17 19:30,68.58
2023-12-17 19:40,71.48
2023-12-17 19:50,71.426
2023-12-17 20:00,71.866
2023-12-17 20:10,71.916
2023-12-17 20:20,71.171
2023-12-17 20:30,70.713
2023-12-17 20:40,71.387
2023-12-17 20:50,71.724
2023-12-17 21:00,71.643
2023-12-17 21:10,75.98
2023-12-17 21:20,77.351
2023-12-17 21:30,82.907
2023-12-17 21:40,82.757
2023-12-17 21:50,69.331
2023-12-17 22:00,72.134
2023-12-17 22:10,77.558
2023-12-17 22:20,88.403
2023-12-17 22:30,71.533
2023-12-17 22:40,67.12
2023-12-17 22:50,74.853
2023-12-17 23:00,79.862
2023-12-17 23:10,80.99
2023-12-17 23:20,91.678
2023-12-17 23:30,91.649
2023-12-17 23:40,86.982
2023-12-17 23:50,86.736
2023-12-18 0:00,91.912
2023-12-18 0:10,92.218
2023-12-18 0:20,91.585
2023-12-18 0:30,92.619
2023-12-18 0:40,91.886
2023-12-18 0:50,91.763
2023-12-18 1:00,72.661
2023-12-18 1:10,72.694
2023-12-18 1:20,77.318
2023-12-18 1:30,91.774
2023-12-18 1:40,91.817
2023-12-18 1:50,91.81
2023-12-18 2:00,91.442
2023-12-18 2:10,91.525
2023-12-18 2:20,91.964
2023-12-18 2:30,91.103
2023-12-18 2:40,109.914
2023-12-18 2:50,109.537
2023-12-18 3:00,109.095
2023-12-18 3:10,110.08
2023-12-18 3:20,109.006
2023-12-18 3:30,110.637
2023-12-18 3:40,108.758
2023-12-18 3:50,109.641
2023-12-18 4:00,109.427
2023-12-18 4:10,110.385
2023-12-18 4:20,110.429
2023-12-18 4:30,91.038
2023-12-18 4:40,110.017
2023-12-18 4:50,109.188
2023-12-18 5:00,109.027
2023-12-18 5:10,110.173
2023-12-18 5:20,110.116
2023-12-18 5:30,110.164
2023-12-18 5:40,108.189
2023-12-18 5:50,111.033
2023-12-18 6:00,108.174
2023-12-18 6:10,109.55
2023-12-18 6:20,109.878
2023-12-18 6:30,109.715
2023-12-18 6:40,109.386
2023-12-18 6:50,109.469
2023-12-18 7:00,108.743
2023-12-18 7:10,108.852
2023-12-18 7:20,109.134
2023-12-18 7:30,110.106
2023-12-18 7:40,109.562
2023-12-18 7:50,111.11
2023-12-18 8:00,108.835
2023-12-18 8:10,109.53
2023-12-18 8:20,109.01
2023-12-18 8:30,109.324
2023-12-18 8:40,109.439
2023-12-18 8:50,109.896
2023-12-18 9:00,105.153
2023-12-18 9:10,104.101
2023-12-18 9:20,103.109
2023-12-18 9:30,109.683
2023-12-18 9:40,109.644
2023-12-18 9:50,108.544
2023-12-18 10:00,98.545
2023-12-18 10:10,99.337
2023-12-18 10:20,108.782
2023-12-18 10:30,85.057
2023-12-18 10:40,78.141
2023-12-18 10:50,104.939
2023-12-18 11:00,105.879
2023-12-18 11:10,108.58
2023-12-18 11:20,111.242
2023-12-18 11:30,102.766
2023-12-18 11:40,105.286
2023-12-18 11:50,110.323
2023-12-18 12:00,108.519
2023-12-18 12:10,111.807
2023-12-18 12:20,111.013
2023-12-18 12:30,91.58
2023-12-18 12:40,109.337
2023-12-18 12:50,102.917
2023-12-18 13:00,106.453
2023-12-18 13:10,85.075
2023-12-18 13:20,98.201
2023-12-18 13:30,61.868
2023-12-18 13:40,58.614
2023-12-18 13:50,39.193
2023-12-18 14:00,66.192
2023-12-18 14:10,81.168
2023-12-18 14:20,104.827
2023-12-18 14:30,97.693
2023-12-18 14:40,93.727
2023-12-18 14:50,93.94
2023-12-18 15:00,85.503
2023-12-18 15:10,59.986
2023-12-18 15:20,85.648
2023-12-18 15:30,108.818
2023-12-18 15:40,114.837
2023-12-18 15:50,115.003
2023-12-18 16:00,113.273
2023-12-18 16:10,62.098
2023-12-18 16:20,69.952
2023-12-18 16:30,112.66
2023-12-18 16:40,112.926
2023-12-18 16:50,112.555
2023-12-18 17:00,110.181
2023-12-18 17:10,82.602
2023-12-18 17:20,97.543
2023-12-18 17:30,104.329
2023-12-18 17:40,103.716
2023-12-18 17:50,83.498
2023-12-18 18:00,98.226
2023-12-18 18:10,109.244
2023-12-18 18:20,112.978
2023-12-18 18:30,103.302
2023-12-18 18:40,93.922
2023-12-18 18:50,96.445
2023-12-18 19:00,65.583
2023-12-18 19:10,80.472
2023-12-18 19:20,80.936
2023-12-18 19:30,76.767
2023-12-18 19:40,74.73
2023-12-18 19:50,83.006
2023-12-18 20:00,80.029
2023-12-18 20:10,54.428
2023-12-18 20:20,58.691
2023-12-18 20:30,45.545
2023-12-18 20:40,38.66
2023-12-18 20:50,40.143
2023-12-18 21:00,50.38
2023-12-18 21:10,37.958
2023-12-18 21:20,36.54
2023-12-18 21:30,34.7
2023-12-18 21:40,36.953
2023-12-18 21:50,53.97
2023-12-18 22:00,25.706
2023-12-18 22:10,30.537
2023-12-18 22:20,29.728
2023-12-18 22:30,36.356
2023-12-18 22:40,43.36
2023-12-18 22:50,31.837
2023-12-18 23:00,42.569
2023-12-18 23:10,71.386
2023-12-18 23:20,78.301
2023-12-18 23:30,68.124
2023-12-18 23:40,43.103
2023-12-18 23:50,51.026
2023-12-19 0:00,44.1
2023-12-19 0:10,42.903
2023-12-19 0:20,35.272
2023-12-19 0:30,29.059
2023-12-19 0:40,33.429
2023-12-19 0:50,48.003
2023-12-19 1:00,55.059
2023-12-19 1:10,75.527
2023-12-19 1:20,80.861
2023-12-19 1:30,83.038
2023-12-19 1:40,104.695
2023-12-19 1:50,92.491
2023-12-19 2:00,82.105
2023-12-19 2:10,73.514
2023-12-19 2:20,99.192
2023-12-19 2:30,80.742
2023-12-19 2:40,78.299
2023-12-19 2:50,100.363
2023-12-19 3:00,107.819
2023-12-19 3:10,95.129
2023-12-19 3:20,101.41
2023-12-19 3:30,109.402
2023-12-19 3:40,112.421
2023-12-19 3:50,105.484
2023-12-19 4:00,103.234
2023-12-19 4:10,111.507
2023-12-19 4:20,109.061
2023-12-19 4:30,108.998
2023-12-19 4:40,108.857
2023-12-19 4:50,111.538
2023-12-19 5:00,108.921
2023-12-19 5:10,111.988
2023-12-19 5:20,108.322
2023-12-19 5:30,80.18
2023-12-19 5:40,75.753
2023-12-19 5:50,75.277
2023-12-19 6:00,75.339
2023-12-19 6:10,77.76
2023-12-19 6:20,59.916
2023-12-19 6:30,79.948
2023-12-19 6:40,75.647
2023-12-19 6:50,48.695
2023-12-19 7:00,40.407
2023-12-19 7:10,37.641
2023-12-19 7:20,25.13
2023-12-19 7:30,26.15
2023-12-19 7:40,20.364
2023-12-19 7:50,24.731
2023-12-19 8:00,28.028
2023-12-19 8:10,32.498
2023-12-19 8:20,18.948
2023-12-19 8:30,25.273
2023-12-19 8:40,33.294
2023-12-19 8:50,21.688
2023-12-19 9:00,30.1
2023-12-19 9:10,25.23
2023-12-19 9:20,22.974
2023-12-19 9:30,32.572
2023-12-19 9:40,25.721
2023-12-19 9:50,27.759
2023-12-19 10:00,25.183
2023-12-19 10:10,11.558
2023-12-19 10:20,12.739
2023-12-19 10:30,18.954
2023-12-19 10:40,37.309
2023-12-19 10:50,32.043
2023-12-19 11:00,21.213
2023-12-19 11:10,37.607
2023-12-19 11:20,31.609
2023-12-19 11:30,16.133
2023-12-19 11:40,2.834
2023-12-19 11:50,7.802
2023-12-19 12:00,6.497
2023-12-19 12:10,4.405
2023-12-19 12:20,13.211
2023-12-19 12:30,3.407
2023-12-19 12:40,4.506
2023-12-19 12:50,13.387
2023-12-19 13:00,29.258
2023-12-19 13:10,31.297
2023-12-19 13:20,39.276
2023-12-19 13:30,32.651
2023-12-19 13:40,38.641
2023-12-19 13:50,28.505
2023-12-19 14:00,47.483
2023-12-19 14:10,55.29
2023-12-19 14:20,43.0
2023-12-19 14:30,44.455
2023-12-19 14:40,60.141
2023-12-19 14:50,59.694
2023-12-19 15:00,43.633
2023-12-19 15:10,38.44
2023-12-19 15:20,48.647
2023-12-19 15:30,35.057
2023-12-19 15:40,36.832
2023-12-19 15:50,38.013
2023-12-19 16:00,39.095
2023-12-19 16:10,54.865
2023-12-19 16:20,44.069
2023-12-19 16:30,40.195
2023-12-19 16:40,41.364
2023-12-19 16:50,39.835
2023-12-19 17:00,39.208
2023-12-19 17:10,34.282
2023-12-19 17:20,27.634
2023-12-19 17:30,31.942
2023-12-19 17:40,34.614
2023-12-19 17:50,26.291
2023-12-19 18:00,28.867
2023-12-19 18:10,14.36
2023-12-19 18:20,3.726
2023-12-19 18:30,5.095
2023-12-19 18:40,2.734
2023-12-19 18:50,9.724
2023-12-19 19:00,3.664
2023-12-19 19:10,17.441
2023-12-19 19:20,3.369
2023-12-19 19:30,11.656
2023-12-19 19:40,27.527
2023-12-19 19:50,29.363
2023-12-19 20:00,37.738
2023-12-19 20:10,34.498
2023-12-19 20:20,29.562
2023-12-19 20:30,22.818
2023-12-19 20:40,30.051
2023-12-19 20:50,38.426
2023-12-19 21:00,52.472
2023-12-19 21:10,57.162
2023-12-19 21:20,75.311
2023-12-19 21:30,71.08
2023-12-19 21:40,61.418
2023-12-19 21:50,68.687
2023-12-19 22:00,37.547
2023-12-19 22:10,27.885
2023-12-19 22:20,36.537
2023-12-19 22:30,35.837
2023-12-19 22:40,43.442
2023-12-19 22:50,58.588
2023-12-19 23:00,73.844
2023-12-19 23:10,51.361
2023-12-19 23:20,40.617
2023-12-19 23:30,54.448
2023-12-19 23:40,37.593
2023-12-19 23:50,33.099
2023-12-20 0:00,37.749
2023-12-20 0:10,34.721
2023-12-20 0:20,32.602
2023-12-20 0:30,32.423
2023-12-20 0:40,32.641
2023-12-20 0:50,24.422
2023-12-20 1:00,26.02
2023-12-20 1:10,21.675
2023-12-20 1:20,27.707
2023-12-20 1:30,27.696
2023-12-20 1:40,26.775
2023-12-20 1:50,31.329
2023-12-20 2:00,7.385
2023-12-20 2:10,2.439
2023-12-20 2:20,5.269
2023-12-20 2:30,4.305
2023-12-20 2:40,4.061
2023-12-20 2:50,4.793
2023-12-20 3:00,2.157
2023-12-20 3:10,1.895
2023-12-20 3:20,3.886
2023-12-20 3:30,4.488
2023-12-20 3:40,4.751
2023-12-20 3:50,2.416
2023-12-20 4:00,0.136
2023-12-20 4:10,0.0
2023-12-20 4:20,2.444
2023-12-20 4:30,2.333
2023-12-20 4:40,3.168
2023-12-20 4:50,20.745
2023-12-20 5:00,30.243
2023-12-20 5:10,32.706
2023-12-20 5:20,6.946
2023-12-20 5:30,3.977
2023-12-20 5:40,1.73
2023-12-20 5:50,16.607
2023-12-20 6:00,36.677
2023-12-20 6:10,39.589
2023-12-20 6:20,37.798
2023-12-20 6:30,68.286
2023-12-20 6:40,42.873
2023-12-20 6:50,39.642
2023-12-20 7:00,38.499
2023-12-20 7:10,44.649
2023-12-20 7:20,27.453
2023-12-20 7:30,41.928
2023-12-20 7:40,48.345
2023-12-20 7:50,40.229
2023-12-20 8:00,61.851
2023-12-20 8:10,46.802
2023-12-20 8:20,42.618
2023-12-20 8:30,43.819
2023-12-20 8:40,33.919
2023-12-20 8:50,62.565
2023-12-20 9:00,47.828
2023-12-20 9:10,44.394
2023-12-20 9:20,55.967
2023-12-20 9:30,99.241
