timestamp,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,나셀 내부 공기밀도(단위 부피당 질량),정상가동_스위치,강제정지시간(분),정상가동시간(분),정상요청정지시간(분),계획정비시간(분),기술대기시간(분)
2023-12-15 7:30,0.648119901,0.761538308,0.926022185,1.2,0,99.4,956.9,-190.877,130.367,0.861008442,0.5,0,5.845,7.4,0.508590663,7.138,0.377469088,1013.2,1.174,1,0,10,0,0,0
2023-12-15 7:40,0.937888935,0.346935652,0.885215074,0.9,0,99.3,956.9,-196.42,130.197,0.872146134,0,0,5.824,7.2,0.489245461,7.091,0.465181978,1013.3,1.174,1,0,10,0,0,0
2023-12-15 7:50,0.996492859,0.083677843,0.867235858,1.3,0,99.4,956.7,-198.561,130.087,0.891109508,0,0,5.689,7,0.453788325,7.008,0.497897546,1013.1,1.174,1,0,10,0,0,0
2023-12-15 8:00,0.669130606,-0.743144825,0.867235858,0,0,99.4,956.6,-198.561,130.012,0.87069926,0,0,5.111,6.9,0.491815817,6.711,0.497897546,1013,1.175,1,0,10,0,0,0
2023-12-15 8:10,-0.06104854,-0.998134798,0.867235858,0.2,0,99.4,956.5,-198.561,129.954,0.854875651,0,0,5.481,7,0.518832941,6.631,0.497897546,1012.9,1.176,1,0,10,0,0,0
2023-12-15 8:20,0.768283524,0.640109699,0.867235858,0.4,0,99.4,956.4,-198.561,129.887,0.911532513,0,0,5.906,6.9,0.411228013,6.758,0.497897546,1012.8,1.175,1,0,10,0,0,0
2023-12-15 8:30,0.993372766,0.11493715,0.867235858,0.6,0,99.5,956.2,-198.561,129.815,0.926318363,0,0,5.813,6.9,0.376741676,6.602,0.497897546,1012.6,1.176,1,0,10,0,0,0
2023-12-15 8:40,0.996041065,0.088894297,0.913133254,1,0,99.3,956.3,-192.76,129.746,0.961927565,0.5,0,5.936,6.8,0.273304519,6.499,0.407661208,1012.7,1.176,1,0,10,0,0,0
2023-12-15 8:50,0.405141587,0.914253955,0.926022185,0.4,0,99.4,956.5,-190.877,129.655,0.901092158,0,0,6.37,6.9,0.433627631,6.604,0.377469088,1012.9,1.176,1,0,10,0,0,0
2023-12-15 9:00,-0.371367836,-0.928485827,0.926022185,1,0,99.4,956.4,-190.877,129.53,0.907139521,0,0,6.209,6.8,0.420830001,6.504,0.377469088,1012.8,1.176,1,0,10,0,0,0
2023-12-15 9:10,-0.999328394,0.036643709,0.926022185,1,0,99.4,956.4,-190.877,129.44,0.925070578,0,0,5.936,6.9,0.379795241,6.424,0.377469088,1012.8,1.177,1,0,10,0,0,0
2023-12-15 9:20,-0.774944489,-0.632029303,0.945960914,1,0,99.4,956.4,-187.622,129.386,0.997770127,0,0,5.038,6.8,0.066744096,6.657,0.324280665,1012.8,1.176,1,0,10,0,0,0
2023-12-15 9:30,0.77384021,0.633380873,0.987457934,1.5,0,99.4,956.5,-177.778,129.341,0.99431009,0.5,0,5.381,6.8,0.106524385,6.718,0.157882323,1012.9,1.175,1,0,10,0,0,0
2023-12-15 9:40,0.815127796,0.579281172,0.994465194,0.2,0,99.3,956.3,-174.741,129.246,0.933855358,0,0,5.917,6.8,0.357650906,6.455,0.105066536,1012.7,1.177,1,0,10,0,0,0
2023-12-15 9:50,0.513541252,0.858064906,0.949688194,1.8,0,99.5,956.4,-186.955,129.083,0.88614697,0,0,5.756,6.6,0.463404302,6.296,0.313196957,1012.9,1.177,1,0,10,0,0,0
2023-12-15 10:00,0.800731371,0.599023599,0.909366843,1,0,99.4,956.4,-193.282,128.942,0.841359886,0,0,6.16,6.4,0.540475294,6.145,0.415995127,1012.9,1.178,1,0,10,0,0,0
2023-12-15 10:10,0.553391549,0.832921241,0.848020348,1.4,0,99.4,956.1,-200.703,128.79,0.806527159,0.5,0,6.247,6.3,0.591197042,6.042,0.529963667,1012.7,1.178,1,0,10,0,0,0
2023-12-15 10:20,0.789084085,0.6142852,0.848020348,0.9,0,99.4,956,-200.703,128.671,0.760201898,0,0,5.968,6.2,0.649686905,5.894,0.529963667,1012.6,1.179,1,0,10,0,0,0
2023-12-15 10:30,0.7193398,0.69465837,0.772977236,2.1,0,99.4,955.8,-208.077,128.577,0.781324436,0.5,0,6.159,6.2,0.624125088,5.721,0.634433758,1012.4,1.18,1,0,10,0,0,0
2023-12-15 10:40,0.763796029,0.645457688,0.769544467,2.1,0,99.4,955.8,-208.387,128.491,0.728263333,0,0,7.033,5.8,0.685297394,5.522,0.63859323,1012.5,1.181,1,0,10,0,0,0
2023-12-15 10:50,0.933580426,0.35836795,0.769544467,1.7,0,99.4,955.7,-208.387,128.368,0.807722432,0.5,0,6.998,5.6,0.589562951,5.504,0.63859323,1012.4,1.181,1,0,10,0,0,0
2023-12-15 11:00,0.741975841,-0.670426619,0.769544467,1.3,0,99.4,955.6,-208.387,128.267,0.706637655,0,0,7.449,5.6,0.707575597,5.563,0.63859323,1012.3,1.18,1,0,10,0,0,0
2023-12-15 11:10,0.840566603,0.54170821,0.723051548,1.6,0,99.4,955.3,-212.393,128.077,0.608609105,0,0,6.765,5.7,0.793470199,5.393,0.690794079,1012,1.181,1,0,10,0,0,0
2023-12-15 11:20,-0.846193166,-0.532876276,0.634163899,0.5,0,99.4,955.1,-219.343,127.934,0.505446553,0.5,0,7.618,5.6,0.862857916,5.289,0.773198648,1011.8,1.182,1,0,10,0,0,0
2023-12-15 11:30,0.768283524,0.640109699,0.571745003,0.7,0,99.5,954.8,-223.828,127.845,0.564506085,0,0,7.464,5.7,0.825428907,5.35,0.820431381,1011.4,1.181,1,0,10,0,0,0
2023-12-15 11:40,0.673012514,0.739631095,0.571745003,0.4,0,99.4,954.6,-223.828,127.8,0.633961455,0.5,0,6.652,5.7,0.773364645,5.267,0.820431381,1011.2,1.182,1,0,10,0,0,0
2023-12-15 11:50,0.822144041,0.569279523,0.571745003,1.5,0,99.5,954.2,-223.828,127.785,0.634177394,0.5,0,6.51,5.7,0.773187579,5.31,0.820431381,1010.8,1.181,1,0,10,0,0,0
2023-12-15 12:00,0.707106781,0.707106781,0.614395371,2.1,0,99.5,954.3,-220.788,127.796,0.695336024,0,0,6.052,5.7,0.718684781,5.331,0.788998307,1010.9,1.181,1,0,10,0,0,0
2023-12-15 12:10,0.661311865,0.75011107,0.678210975,0.7,0,99.4,954.4,-215.996,127.77,0.605682916,0.5,0,6.769,5.6,0.795706105,5.158,0.734867249,1011,1.182,1,0,10,0,0,0
2023-12-15 12:20,0.60737584,0.794414621,0.678210975,3.9,0,99.5,954.1,-215.996,127.705,0.601006263,0.5,0,6.886,5.5,0.799244313,5.08,0.734867249,1010.8,1.182,1,0,10,0,0,0
2023-12-15 12:30,0.665230355,0.746638182,0.596070734,2.7,0,99.5,954.3,-222.109,127.617,0.556179583,0.5,0,6.958,5.4,0.831062135,5.026,0.802931927,1011,1.183,1,0,10,0,0,0
2023-12-15 12:40,0.736097087,0.67687597,0.573862339,3.4,0,99.4,954,-223.68,127.551,0.495883103,0.5,0,7.69,5.4,0.868389284,4.975,0.818951778,1010.7,1.183,1,0,10,0,0,0
2023-12-15 12:50,0.871213811,0.490903754,0.477296799,3.3,0,99.4,953.9,-230.189,127.404,0.37302017,1,0,8.087,5.2,0.927823234,4.871,0.87874215,1010.6,1.183,1,0,10,0,0,0
2023-12-15 13:00,0.65868946,0.752414909,0.458075615,2.4,0,99.5,953.8,-231.437,127.302,0.419024256,0.5,0,8.42,5.3,0.90797504,4.809,0.88891323,1010.5,1.184,1,0,10,0,0,0
2023-12-15 13:10,0.763796029,0.645457688,0.404997971,2.3,0,99.4,953.7,-234.81,127.121,0.265034453,0.5,0,8.901,5.1,0.964238943,4.672,0.914317583,1010.4,1.184,1,0,10,0,0,0
2023-12-15 13:20,0.537299608,0.843391446,0.335106265,4,0,99.4,953.7,-239.121,127.031,0.286875686,0.5,0,7.901,5.1,0.957967818,4.683,0.942180339,1010.4,1.184,1,0,10,0,0,0
2023-12-15 13:30,0.774944489,0.632029303,0.335106265,4,0,99.5,953.7,-239.121,126.983,0.19178546,1.5,0,8.608,5,0.981436874,4.621,0.942180339,1010.5,1.184,1,0,10,0,0,0
2023-12-15 13:40,0.748955721,0.662620048,0.276996032,4.9,0,99.5,953.6,-242.619,126.937,0.116272043,1.5,0,7.469,5,0.993217404,4.565,0.960871062,1010.4,1.185,1,0,10,0,0,0
2023-12-15 13:50,0.615661475,0.788010754,0.206118794,3.6,0,99.5,953.7,-246.805,126.877,0.143492622,0.5,0,8.821,4.8,0.989651387,4.449,0.978526976,1010.5,1.185,1,0,10,0,0,0
2023-12-15 14:00,0.722967146,0.690882411,0.206118794,4.4,0,99.4,953.3,-246.805,126.817,0.221786765,0.5,0,8.174,4.7,0.975095191,4.37,0.978526976,1010.1,1.185,1,0,10,0,0,0
2023-12-15 14:10,0.777145961,0.629320391,0.160484165,4.6,0,99.5,953.4,-249.46,126.756,-0.091710178,2,0,7.841,4.6,0.995785742,4.394,0.987038415,1010.3,1.185,1,0,10,0,0,0
2023-12-15 14:20,0.547563223,0.836764313,0.025199887,3.4,0,99.4,954,-257.259,126.678,0.014974365,2,0,5.915,4.6,0.999887878,4.49,0.999682432,1010.9,1.185,1,0,10,0,0,0
2023-12-15 14:30,0.960779154,0.277314653,-0.021361205,3.8,0,99.5,953.6,-259.92,126.763,0.085156078,2,0,5.577,4.6,0.996367624,4.504,0.999771823,1010.5,1.185,1,0,10,0,0,0
2023-12-15 14:40,0.988228381,0.152985836,0.105552511,2.5,0,99.4,953.6,-252.641,126.886,0.2508531,1,0,5.605,4.4,0.968025166,4.588,0.994413731,1010.5,1.184,1,0,10,0,0,0
2023-12-15 14:50,0.81613759,0.577857624,0.234887646,3.4,0,99.5,953.3,-245.116,126.992,0.236159819,0,0,8.667,4.4,0.971714227,4.364,0.972022527,1010.2,1.185,1,0,10,0,0,0
2023-12-15 15:00,0.919135339,-0.39394191,0.237550265,1.3,0,99.5,953.2,-244.958,126.966,0.190569133,1,0,10.212,4.3,0.981673778,4.228,0.971375248,1010.1,1.186,1,0,10,0,0,0
2023-12-15 15:10,0.760405966,0.649448048,0.237550265,5.3,0,99.5,953.4,-244.958,126.558,0.115214548,1,0,9.089,4.2,0.99334063,3.825,0.971375248,1010.4,1.188,1,0,10,0,0,0
2023-12-15 15:20,0.766044443,0.64278761,0.142836229,3.2,0,99.5,953.8,-250.486,126.194,0.018813539,0.5,0,9.628,4.2,0.99982301,3.813,0.989746337,1010.8,1.188,1,0,10,0,0,0
2023-12-15 15:30,0.641449632,0.767165152,0.105552511,4.7,0,99.5,954,-252.641,126.071,-0.022495396,1,0,7.32,4.1,0.999746947,3.934,0.994413731,1011,1.187,1,0,10,0,0,0
2023-12-15 15:40,0.788010754,0.615661475,0.105552511,3.4,0,99.5,954.5,-252.641,126.123,0.091953491,1,0,7.097,4.2,0.995763303,3.958,0.994413731,1011.5,1.187,1,0,10,0,0,0
2023-12-15 15:50,0.885393626,0.464842046,0.105552511,2.6,0,99.5,954,-252.641,126.207,0.185323608,0.5,0,7.133,4.2,0.982677547,3.963,0.994413731,1011,1.187,1,0,10,0,0,0
2023-12-15 16:00,0.700909264,0.713250449,0.105552511,4.5,0,99.5,954.2,-252.641,126.28,0.150018523,0.5,0,7.141,4.2,0.988683186,3.98,0.994413731,1011.2,1.187,1,0,10,0,0,0
2023-12-15 16:10,0.689619544,0.724171861,0.105552511,2.6,0,99.5,954.3,-252.641,126.337,-0.001867501,0.5,0,8.358,4.2,0.999998256,3.92,0.994413731,1011.3,1.187,1,0,10,0,0,0
2023-12-15 16:20,0.627963058,0.778243149,0.060369117,5.4,0,99.5,954.4,-255.241,126.296,0.013386276,1.5,0,7.687,4.1,0.9999104,3.894,0.998176122,1011.4,1.187,1,0,10,0,0,0
2023-12-15 16:30,0.866025404,0.5,0.002373646,4,0,99.5,954.7,-258.561,126.3,0.145513224,0.5,0,7.434,4,0.989356307,3.831,0.999997183,1011.8,1.188,1,0,10,0,0,0
2023-12-15 16:40,0.828060335,0.560638995,0.105552511,2.6,0,99.5,954.9,-252.641,126.147,0.10529217,0.5,0,8.735,4,0.99444133,3.634,0.994413731,1012,1.189,1,0,10,0,0,0
2023-12-15 16:50,0.703394703,0.710799474,0.105552511,4.8,0,99.4,955.3,-252.641,125.961,0.003822262,0.5,0,9.874,4,0.999992695,3.668,0.994413731,1012.4,1.188,1,0,10,0,0,0
2023-12-15 17:00,0.599023599,0.800731371,0.105552511,5.2,0,99.5,955.3,-252.641,125.835,0.046722901,0.5,0,9.349,4,0.998907889,3.704,0.994413731,1012.4,1.188,1,0,10,0,0,0
2023-12-15 17:10,0.515038075,0.857167301,0.105552511,3.8,0,99.5,955.5,-252.641,125.769,-0.002635444,0.5,0,8.646,3.9,0.999996527,3.67,0.994413731,1012.7,1.188,1,0,10,0,0,0
2023-12-15 17:20,0.863395551,0.504527624,0.105552511,3.2,0,99.5,955.5,-252.641,125.769,0.054584211,0,0,7.903,3.9,0.998509171,3.635,0.994413731,1012.7,1.189,1,0,10,0,0,0
2023-12-15 17:30,0.776046407,0.630675807,0.105552511,4.5,0,99.5,955.6,-252.641,125.587,0.1234456,0.5,0,7.858,3.8,0.992351341,3.468,0.994413731,1012.6,1.189,1,0,10,0,0,0
2023-12-15 17:40,0.67687597,0.736097087,0.105552511,5,0,99.5,955.5,-252.641,125.593,0.181119941,0,0,7.295,3.7,0.983461014,3.516,0.994413731,1012.6,1.189,1,0,10,0,0,0
2023-12-15 17:50,0.702153053,0.712026046,0.105552511,3.3,0,99.5,955.7,-252.641,125.668,0.152295885,0,0,7.679,3.7,0.988334945,3.567,0.994413731,1012.8,1.189,1,0,10,0,0,0
2023-12-15 18:00,0.759271307,0.650774217,0.105552511,3.5,0,99.5,955.6,-252.641,125.738,0.069965402,0,0,8.46,3.7,0.997549419,3.566,0.994413731,1012.7,1.189,1,0,10,0,0,0
2023-12-15 18:10,0.817144898,0.576432316,0.105552511,2.6,0,99.5,956.1,-252.641,125.764,0.129816696,0,0,7.515,3.7,0.99153801,3.476,0.994413731,1013.2,1.189,1,0,10,0,0,0
2023-12-15 18:20,0.615661475,0.788010754,0.173355972,3.5,0,99.5,955.6,-248.717,125.848,0.1571412,0,0,7.637,3.7,0.987576146,3.525,0.984859232,1012.7,1.189,1,0,10,0,0,0
2023-12-15 18:30,0.79863551,0.601815023,0.121332306,3.8,0,99.5,956.1,-251.733,125.801,-0.041666397,0,0,7.411,3.7,0.999131579,3.447,0.992611944,1013.2,1.189,1,0,10,0,0,0
2023-12-15 18:40,0.708339838,0.705871571,-0.005148699,3.2,0,99.5,956.5,-258.995,125.839,-0.043846063,0,0,6.218,3.8,0.999038299,3.472,0.999986745,1013.6,1.189,1,0,10,0,0,0
2023-12-15 18:50,0.654740814,0.755853469,0.040532892,2.6,0,99.5,956.5,-256.369,125.985,0.200223004,0,0,5.313,3.8,0.97975035,3.479,0.999178205,1013.6,1.189,1,0,10,0,0,0
2023-12-15 19:00,0.847121921,0.53139858,0.127324282,1.6,0,99.5,956.7,-251.385,126.115,0.076823439,0,0,6.163,3.8,0.997044713,3.489,0.991861143,1013.8,1.189,1,0,10,0,0,0
2023-12-15 19:10,0.596224875,0.802817475,0.127324282,2.8,0,99.5,956.8,-251.385,126.233,0.085156078,0,0,7.207,3.8,0.996367624,3.516,0.991861143,1013.9,1.189,1,0,10,0,0,0
2023-12-15 19:20,0.622514637,0.782608157,0.127324282,4.2,0,99.5,956.8,-251.385,126.278,-0.001884954,0,0,6.921,3.8,0.999998223,3.478,0.991861143,1013.9,1.189,1,0,10,0,0,0
2023-12-15 19:30,0.64278761,0.766044443,0.127324282,3.8,0,99.5,957.2,-251.385,126.309,0.01642281,0.5,0,6.855,3.8,0.999865137,3.438,0.991861143,1014.3,1.189,1,0,10,0,0,0
2023-12-15 19:40,0.673012514,0.739631095,0.127324282,2.6,0,99.5,957.2,-251.385,126.36,0.133657556,0,0,6.464,3.8,0.991027577,3.476,0.991861143,1014.3,1.189,1,0,10,0,0,0
2023-12-15 19:50,0.746638182,0.665230355,0.127324282,3.9,0,99.5,957.1,-251.385,126.439,0.023402729,0,0,5.932,3.7,0.999726119,3.498,0.991861143,1014.2,1.189,1,0,10,0,0,0
2023-12-15 20:00,0.752414909,0.65868946,0.127324282,3.5,0,99.5,957.3,-251.385,126.535,0.096766477,0.5,0,7.089,3.7,0.995307113,3.421,0.991861143,1014.5,1.189,1,0,10,0,0,0
2023-12-15 20:10,0.630675807,0.776046407,0.127324282,3.6,0,99.5,957,-251.385,126.579,0.138447159,0,0,7.442,3.6,0.990369822,3.36,0.991861143,1014.2,1.19,1,0,10,0,0,0
2023-12-15 20:20,0.774944489,0.632029303,0.127324282,2.7,0,99.5,957.1,-251.385,126.593,0.121834697,0,0,7.695,3.6,0.992550405,3.268,0.991861143,1014.3,1.19,1,0,10,0,0,0
2023-12-15 20:30,0.764921401,0.64412363,0.127324282,3.4,0,99.5,957.3,-251.385,126.593,0.004276044,0,0,7.388,3.5,0.999990858,3.2,0.991861143,1014.5,1.19,1,0,10,0,0,0
2023-12-15 20:40,0.725374371,0.688354576,0.127324282,2,0,99.5,957.5,-251.385,126.608,0.106437614,0,0,6.542,3.5,0.994319382,3.154,0.991861143,1014.7,1.191,1,0,10,0,0,0
2023-12-15 20:50,0.673012514,0.739631095,0.127324282,2.2,0,99.5,957.4,-251.385,126.653,0.098868198,0,0,6.383,3.5,0.995100537,3.128,0.991861143,1014.6,1.191,1,0,10,0,0,0
2023-12-15 21:00,0.710799474,0.703394703,0.127324282,2.6,0,99.5,957.5,-251.385,126.72,0.031166533,0,0,5.883,3.4,0.999514206,3.114,0.991861143,1014.7,1.191,1,0,10,0,0,0
2023-12-15 21:10,0.977415894,-0.211324796,0.127324282,3.6,0,99.5,957.7,-251.385,126.789,0.002705257,0,0,5.202,3.4,0.999996341,3.046,0.991861143,1015,1.191,1,0,10,0,0,0
2023-12-15 21:20,0.474088209,0.880477354,0.078424297,3.3,0,99.5,958,-254.204,126.856,-0.016457712,0.5,0,5.363,3.4,0.999864563,3.053,0.996920072,1015.3,1.191,1,0,10,0,0,0
2023-12-15 21:30,0.625242656,0.780430407,-0.00644022,3.3,0,99.5,958.1,-259.069,126.933,0.067371,0,0,4.514,3.3,0.997727993,3.049,0.999979262,1015.4,1.191,1,0,10,0,0,0
2023-12-15 21:40,0.64278761,0.766044443,0.028340352,3.2,0,99.5,958.1,-257.074,127.033,0.139224951,0.5,0,4.638,3.3,0.99026078,3.058,0.999598332,1015.4,1.191,1,0,10,0,0,0
2023-12-15 21:50,0.789084085,0.6142852,0.126043144,3,0,99.5,958.3,-251.459,127.131,0.040742158,0,0,5.394,3.3,0.999169694,3.017,0.992024761,1015.6,1.191,1,0,10,0,0,0
2023-12-15 22:00,0.703394703,0.710799474,0.126043144,2.7,0,99.5,958.3,-251.459,127.208,0.046461386,0,0,6.891,3.3,0.998920087,3.071,0.992024761,1015.6,1.191,1,0,10,0,0,0
2023-12-15 22:10,0.46638664,0.884580975,0.126043144,3.5,0,99.4,958.2,-251.459,127.234,-0.01129204,0.5,0,6.55,3.3,0.999936243,3.031,0.992024761,1015.5,1.191,1,0,10,0,0,0
2023-12-15 22:20,0.74779809,0.663926213,0.126043144,2.3,0,99.5,958.3,-251.459,127.273,0.029736026,0,0,6.609,3.3,0.999557787,3.033,0.992024761,1015.6,1.191,1,0,10,0,0,0
2023-12-15 22:30,0.716910608,0.697165103,0.126043144,1,0,99.5,958.1,-251.459,127.293,0.127428148,0,0,6.499,3.3,0.991847804,3.057,0.992024761,1015.4,1.191,1,0,10,0,0,0
2023-12-15 22:40,0.663926213,0.74779809,0.126043144,3.4,0,99.5,958.2,-251.459,127.316,0.120067531,0,0,5.737,3.3,0.992765727,3.008,0.992024761,1015.5,1.191,1,0,10,0,0,0
2023-12-15 22:50,0.662620048,0.748955721,0.126043144,1.8,0,99.5,958.1,-251.459,127.354,0.062163428,0,0,6.41,3.2,0.998065984,2.933,0.992024761,1015.4,1.192,1,0,10,0,0,0
2023-12-15 23:00,0.695912797,0.718126298,0.126043144,2.6,0,99.5,957.8,-251.459,127.403,0.113966189,0,0,6.143,3.2,0.993484629,2.973,0.992024761,1015.1,1.191,1,0,10,0,0,0
2023-12-15 23:10,0.572145873,0.820151876,0.125627594,2,0,99.5,957.9,-251.459,127.437,0.053050547,0,0,6.49,3.1,0.998591828,3.006,0.992077471,1015.2,1.191,1,0,10,0,0,0
2023-12-15 23:20,0.727772758,0.685818353,0.126043144,1,0,99.5,957.8,-251.459,127.472,0.238923277,0,0,5.245,3.1,0.971038448,3.095,0.992024761,1015.1,1.191,1,0,10,0,0,0
2023-12-15 23:30,0.507538363,0.86162916,0.241278318,0.6,0,99.5,957.5,-244.732,127.512,0.299523738,0,0,4.752,3.1,0.954088848,3.075,0.970455962,1014.8,1.191,1,0,10,0,0,0
2023-12-15 23:40,0.690882411,0.722967146,0.25755443,1.7,0,99.6,957.6,-243.775,127.589,0.217325583,0,0,5.178,3.2,0.976099171,3.19,0.966263792,1014.9,1.19,1,0,10,0,0,0
2023-12-15 23:50,0.830984469,0.556295616,0.25755443,0.8,0,99.5,957.6,-243.775,127.648,0.279946304,0,0,5.164,3.2,0.96001566,3.385,0.966263792,1014.9,1.19,1,0,10,0,0,0
2023-12-16 0:00,0.610145164,0.792289643,0.25755443,1.1,0,99.5,957.5,-243.775,127.711,0.198923238,0,0,4.632,3.1,0.980015074,3.363,0.966263792,1014.8,1.19,1,0,10,0,0,0
2023-12-16 0:10,0.640109699,0.768283524,0.191168768,0.3,0,99.5,957.7,-247.679,127.752,0.084425679,0,0,3.658,3.2,0.996429779,3.388,0.981557182,1015,1.19,1,0,10,0,0,0
2023-12-16 0:20,0.997314477,0.073238197,0.076701626,1,0,99.5,957.6,-254.303,127.809,-0.339214099,0,0,2.354,3.2,0.940709198,3.458,0.997054091,1014.9,1.189,1,0,5.3,0,0,0.033
2023-12-16 0:30,-0.417867074,0.908508178,-0.009005777,1.5,0,99.5,957.8,-259.217,127.811,-0.989736363,0,0,2.569,3.2,0.142905326,3.137,0.999959447,1015.1,1.191,0,0,0,0,0,0
2023-12-16 0:40,0.31067643,0.950515732,-0.910344483,0.9,0,99.5,957.9,-321.522,127.804,-0.948428825,0.5,0,2.81,3.3,0.316990163,3.108,0.413851329,1015.2,1.191,0,0,0,0,0,0
2023-12-16 0:50,0.278991106,0.960293686,-0.965894198,0.1,0,99.5,958.1,-333.719,127.817,-0.905064711,0,0,2.961,3.3,0.425273874,3.188,0.258937053,1015.4,1.19,0,0,0,0,0,0
2023-12-16 1:00,-0.929132572,0.369746757,-0.92967365,0.4,0,99.5,958,-327.085,127.81,-0.996498699,0,0,3.167,3.4,0.083608275,2.856,0.368384181,1015.3,1.192,0,0,0,0,0,3.533
2023-12-16 1:10,-0.449318999,0.893371388,-0.983650144,0.1,0,99.5,958.1,-338.352,127.783,-0.998132667,0,0,3.944,3.1,-0.061083381,2.717,0.180089964,1015.5,1.193,1,0,0.833,0,0,9.133
2023-12-16 1:20,-0.447759088,0.894154237,-0.998874199,0,0,99.5,958,-351.42,127.853,-0.999915466,0,0,4.464,3,-0.013002337,2.704,-0.047437693,1015.4,1.193,1,0,10,0,0,0
2023-12-16 1:30,-0.852640164,0.522498565,-0.998874199,0.7,0,99.5,957.9,-351.42,127.868,-0.995050368,0,0,4.699,3.2,-0.099371851,3.175,-0.047437693,1015.2,1.191,1,0,10,0,0,0
2023-12-16 1:40,-0.850811109,0.525471651,-0.998874199,0.3,0,99.5,957.6,-351.42,127.889,-0.999716228,0,0,5.125,3.2,0.023821491,4.063,-0.047437693,1014.9,1.187,1,0,10,0,0,0
2023-12-16 1:50,0.101056297,0.994880709,-0.998874199,0,0,99.5,957.6,-351.42,127.894,-0.998473714,0,0,4.666,3.3,0.055229009,4.152,-0.047437693,1014.9,1.186,1,0,10,0,0,0
2023-12-16 2:00,-0.503019947,-0.864274802,-0.998874199,0.8,0,99.4,957.4,-351.42,127.932,-0.99852153,0,0,4.216,3.4,0.054357655,4.247,-0.047437693,1014.6,1.186,1,0,10,0,0,0
2023-12-16 2:10,-0.898027576,-0.43993917,-0.998874199,1.8,0,99.5,957.4,-351.42,127.986,-0.999953254,0,0,4.934,3.8,0.009668973,4.196,-0.047437693,1014.5,1.186,1,0,10,0,0,0
2023-12-16 2:20,-0.987136265,0.159881188,-0.998874199,1.8,0,99.5,957.4,-351.42,128.002,-0.999193695,0,0,5.78,3.9,0.040149232,4.122,-0.047437693,1014.7,1.186,1,0,10,0,0,0
2023-12-16 2:30,-0.809016994,0.587785252,-0.998874199,1.5,0,99.5,957.6,-351.42,127.974,-0.999998289,0,0,6.234,3.7,0.001850048,3.856,-0.047437693,1014.8,1.188,1,0,10,0,0,0
2023-12-16 2:40,-0.877982975,0.478691858,-0.998874199,1.8,0,99.5,957.4,-351.42,127.91,-0.999982393,0,0,6.751,3.8,0.005934085,3.993,-0.047437693,1014.5,1.187,1,0,10,0,0,0
2023-12-16 2:50,-0.841510782,0.54024032,-0.998874199,1.5,0,99.5,957.5,-351.42,127.843,-0.999186672,0,0,6.5,3.9,-0.040323623,3.93,-0.047437693,1014.8,1.187,1,0,10,0,0,0
2023-12-16 3:00,-0.998134798,0.06104854,-0.998874199,0.6,0,99.5,957.3,-351.42,127.815,-0.99436758,0,0,6.445,4,-0.105986396,3.932,-0.047437693,1014.6,1.187,1,0,10,0,0,0
2023-12-16 3:10,-0.999975631,0.00698126,-0.995966244,1.3,0,99.5,957.2,-353.849,127.785,-0.98028842,0,0,6.65,4,-0.197571795,4.05,-0.089728707,1014.4,1.187,1,0,10,0,0,0
2023-12-16 3:20,-0.949972052,0.312334919,-0.983562018,1.7,0,99.5,957,-359.103,127.755,-0.988654367,0,0,6.766,4.1,-0.150208334,4.253,-0.180570645,1014.2,1.186,1,0,10,0,0,0
2023-12-16 3:30,-0.997314477,0.073238197,-0.983562018,0.8,0,99.5,957,-359.103,127.731,-0.992127821,0,0,6.698,4,-0.125229339,4.311,-0.180570645,1014.2,1.186,1,0,10,0,0,0
2023-12-16 3:40,-0.518027009,0.85536426,-0.983562018,0.2,0,99.5,957,-359.103,127.7,-0.9980779,0,0,5.556,4.1,-0.061971812,4.367,-0.180570645,1014.2,1.185,1,0,10,0,0,0
2023-12-16 3:50,-0.01396218,-0.999902524,-0.983562018,0.7,0,99.5,955.9,-359.103,127.705,-0.996590028,0,0,6.236,4.1,-0.082512517,4.52,-0.180570645,1013,1.185,1,0,10,0,0,0
2023-12-16 4:00,-0.999742609,0.022687334,-0.983562018,1.1,0,99.5,956.4,-359.103,127.696,-0.995484432,0,0,7.32,4.2,-0.094924946,4.421,-0.180570645,1013.5,1.185,1,0,10,0,0,0
2023-12-16 4:10,-0.905568799,-0.424199423,-0.983562018,3.1,0,99.6,957,-359.103,127.599,-0.988196318,0,0,7.396,4.2,-0.153192807,3.996,-0.180570645,1014.2,1.187,1,0,10,0,0,0
2023-12-16 4:20,-0.959313975,-0.282341457,-0.983562018,2.2,0,99.6,957,-359.103,127.507,-0.994815242,0,0,7.954,4,-0.101698742,3.936,-0.180570645,1014.2,1.187,1,0,10,0,0,0
2023-12-16 4:30,-0.768283524,0.640109699,-0.992780388,2.6,0,99.5,956.9,-355.588,127.409,-0.999998847,0.5,0,8.692,3.6,-0.001518436,3.912,-0.119946241,1014.1,1.187,1,0,10,0,0,0
