ring,lon,lat
1,129.495735,35.771548
1,129.49572,35.771503
1,129.495585,35.771466
1,129.495521,35.771383
1,129.495418,35.771308
1,129.495361,35.771347
1,129.494905,35.770653
1,129.494733,35.770531
1,129.494068,35.770241
1,129.494064,35.770093
1,129.493939,35.768984
1,129.49386,35.768718
1,129.493677,35.7681
1,129.493609,35.768008
1,129.493551,35.767896
1,129.493571,35.767526
1,129.493562,35.76745
1,129.493286,35.767543
1,129.493397,35.767327
1,129.4934,35.767324
1,129.49399,35.767139
1,129.493987,35.766966
1,129.493951,35.766737
1,129.493783,35.766354
1,129.493733,35.766105
1,129.493698,35.765896
1,129.493689,35.765809
1,129.493696,35.765788
1,129.493785,35.765577
1,129.493831,35.765465
1,129.493897,35.765315
1,129.494093,35.765102
1,129.494129,35.765124
1,129.494224,35.764993
1,129.494237,35.764958
1,129.494245,35.764914
1,129.494245,35.764833
1,129.494242,35.764756
1,129.494225,35.764676
1,129.494208,35.764638
1,129.494146,35.764555
1,129.494103,35.764501
1,129.494083,35.76447
1,129.494057,35.76441
1,129.493995,35.76427
1,129.493964,35.764193
1,129.493974,35.76403
1,129.493988,35.763925
1,129.494003,35.763855
1,129.494016,35.763796
1,129.494066,35.763572
1,129.494098,35.763435
1,129.494123,35.763251
1,129.49412,35.763133
1,129.494087,35.762926
1,129.494045,35.762795
1,129.494038,35.762595
1,129.494049,35.762443
1,129.494071,35.762123
1,129.494138,35.762116
1,129.494115,35.762002
1,129.494101,35.761974
1,129.494054,35.761889
1,129.493984,35.761751
1,129.493918,35.761633
1,129.493906,35.76158
1,129.493923,35.761546
1,129.493933,35.761549
1,129.493985,35.761434
1,129.494032,35.761328
1,129.494076,35.761228
1,129.494077,35.761226
1,129.494161,35.761039
1,129.494186,35.760982
1,129.494169,35.760912
1,129.494139,35.760779
1,129.494118,35.760681
1,129.494099,35.760603
1,129.494051,35.760609
1,129.493988,35.760378
1,129.493887,35.760067
1,129.493808,35.759821
1,129.493768,35.759694
1,129.493741,35.759611
1,129.493674,35.759625
1,129.49374,35.759822
1,129.493767,35.759904
1,129.493755,35.759905
1,129.493776,35.759965
1,129.493809,35.760069
1,129.493838,35.760158
1,129.493863,35.760239
1,129.493893,35.76033
1,129.493929,35.760449
1,129.493958,35.760575
1,129.49399,35.760705
1,129.49403,35.760859
1,129.494051,35.760935
1,129.494003,35.761064
1,129.493975,35.761143
1,129.493928,35.761253
1,129.493867,35.761392
1,129.493799,35.761358
1,129.49369,35.761304
1,129.493657,35.761281
1,129.49358,35.76123
1,129.493551,35.76121
1,129.493501,35.761167
1,129.493434,35.76111
1,129.493364,35.761052
1,129.493327,35.761002
1,129.493302,35.760981
1,129.493259,35.760944
1,129.493184,35.76088
1,129.493023,35.760783
1,129.492879,35.760695
1,129.492821,35.760655
1,129.492688,35.760565
1,129.492674,35.760549
1,129.492619,35.760531
1,129.492639,35.760459
1,129.492417,35.760428
1,129.492385,35.760494
1,129.492297,35.760484
1,129.492241,35.760529
1,129.492219,35.760549
1,129.492184,35.760586
1,129.492123,35.760617
1,129.492151,35.760636
1,129.492026,35.760661
1,129.491973,35.760626
1,129.491929,35.760597
1,129.49205,35.760554
1,129.492168,35.760454
1,129.492086,35.760433
1,129.492085,35.760425
1,129.492017,35.76038
1,129.491913,35.760313
1,129.491776,35.760223
1,129.491658,35.760146
1,129.491581,35.760096
1,129.491549,35.760073
1,129.49148,35.759993
1,129.491426,35.759928
1,129.491393,35.759888
1,129.491357,35.759846
1,129.491332,35.759801
1,129.491275,35.759681
1,129.491195,35.759508
1,129.491155,35.759421
1,129.491043,35.759458
1,129.491029,35.759425
1,129.491139,35.759388
1,129.491093,35.75921
1,129.491068,35.759106
1,129.491043,35.75901
1,129.491027,35.758949
1,129.490924,35.758966
1,129.490916,35.758897
1,129.490905,35.758789
1,129.4909,35.758707
1,129.4909,35.758541
1,129.490897,35.758187
1,129.490896,35.758094
1,129.49102,35.758061
1,129.49112,35.757758
1,129.491217,35.757437
1,129.491179,35.756958
1,129.491179,35.756951
1,129.491196,35.756832
1,129.491208,35.756751
1,129.491225,35.75638
1,129.491229,35.756308
1,129.491187,35.75631
1,129.491192,35.756168
1,129.491197,35.756129
1,129.491299,35.756133
1,129.491318,35.755993
1,129.491341,35.755803
1,129.491304,35.755801
1,129.491316,35.755602
1,129.491319,35.755566
1,129.491344,35.755268
1,129.491345,35.755225
1,129.491354,35.755104
1,129.491317,35.755102
1,129.491223,35.755097
1,129.491125,35.755061
1,129.490989,35.755038
1,129.490974,35.755165
1,129.490969,35.755209
1,129.490968,35.755188
1,129.490978,35.754997
1,129.490983,35.754923
1,129.491012,35.754848
1,129.490993,35.754993
1,129.491005,35.754995
1,129.49117,35.755025
1,129.491184,35.755027
1,129.49122,35.755047
1,129.49131,35.755052
1,129.491358,35.755057
1,129.491359,35.754995
1,129.491367,35.754906
1,129.491376,35.754832
1,129.491392,35.754754
1,129.491443,35.754761
1,129.491454,35.754722
1,129.491419,35.75468
1,129.491443,35.754609
1,129.491534,35.754629
1,129.491569,35.754525
1,129.491601,35.754409
1,129.49189,35.754128
1,129.491916,35.754125
1,129.492104,35.754098
1,129.492209,35.754056
1,129.492401,35.753936
1,129.492646,35.753786
1,129.492712,35.753747
1,129.492783,35.753703
1,129.492841,35.753668
1,129.492943,35.753605
1,129.493013,35.753562
1,129.493063,35.753531
1,129.493127,35.753492
1,129.493212,35.753439
1,129.493296,35.753388
1,129.493354,35.753352
1,129.493347,35.753284
1,129.493338,35.75323
1,129.493353,35.753211
1,129.493419,35.753132
1,129.493478,35.753061
1,129.493528,35.753084
1,129.493613,35.753124
1,129.493666,35.75305
1,129.493736,35.752952
1,129.493804,35.752856
1,129.493878,35.752754
1,129.493974,35.75262
1,129.494037,35.752533
1,129.493946,35.752494
1,129.493963,35.752474
1,129.49399,35.752441
1,129.494034,35.752447
1,129.494086,35.752458
1,129.494205,35.752365
1,129.494238,35.752284
1,129.494196,35.752291
1,129.494075,35.752227
1,129.493853,35.75211
1,129.493705,35.752058
1,129.493611,35.751986
1,129.493478,35.751978
1,129.493376,35.75202
1,129.49323,35.75202
1,129.493212,35.752017
1,129.493063,35.751991
1,129.49282,35.751915
1,129.492707,35.751862
1,129.492634,35.751824
1,129.492601,35.751806
1,129.492544,35.751746
1,129.492459,35.751712
1,129.492365,35.751673
1,129.492303,35.751623
1,129.492165,35.751506
1,129.492126,35.751463
1,129.492095,35.751429
1,129.492141,35.751349
1,129.49209,35.751292
1,129.492015,35.751307
1,129.491993,35.751264
1,129.491962,35.751168
1,129.491894,35.751161
1,129.491833,35.751159
1,129.491774,35.751154
1,129.491698,35.751116
1,129.491662,35.751106
1,129.491613,35.751099
1,129.491548,35.751029
1,129.491515,35.750993
1,129.491562,35.750977
1,129.491543,35.750945
1,129.491512,35.750863
1,129.491446,35.750836
1,129.491397,35.750827
1,129.491339,35.750814
1,129.491277,35.750765
1,129.491266,35.750722
1,129.491196,35.750647
1,129.49117,35.750569
1,129.491125,35.750503
1,129.491083,35.75044
1,129.49102,35.750381
1,129.490975,35.750348
1,129.490898,35.75029
1,129.490823,35.75019
1,129.490758,35.750064
1,129.490736,35.749974
1,129.490828,35.749929
1,129.490847,35.749893
1,129.490804,35.749756
1,129.490742,35.749561
1,129.490674,35.749525
1,129.490586,35.74948
1,129.490509,35.749478
1,129.490454,35.749458
1,129.490394,35.749462
1,129.490367,35.749429
1,129.490301,35.749409
1,129.490254,35.749364
1,129.490166,35.749296
1,129.490123,35.749249
1,129.490104,35.749211
1,129.490072,35.749152
1,129.49002,35.749106
1,129.489968,35.749073
1,129.4899,35.749035
1,129.489829,35.748995
1,129.489731,35.748982
1,129.489698,35.74894
1,129.489675,35.748907
1,129.489589,35.748859
1,129.489487,35.748782
1,129.48943,35.748767
1,129.489384,35.748795
1,129.489319,35.748789
1,129.489251,35.748756
1,129.489215,35.748695
1,129.489129,35.748641
1,129.48901,35.74863
1,129.488967,35.748619
1,129.488924,35.74857
1,129.488881,35.748518
1,129.48884,35.74849
1,129.488762,35.748402
1,129.48875,35.748397
1,129.488815,35.748335
1,129.488822,35.74832
1,129.488845,35.7483
1,129.488838,35.748294
1,129.488855,35.748282
1,129.48884,35.748261
1,129.488801,35.748243
1,129.488756,35.748211
1,129.488737,35.748227
1,129.488721,35.748211
1,129.488589,35.748308
1,129.488438,35.748184
1,129.488339,35.74824
1,129.488316,35.748236
1,129.488289,35.7482
1,129.488269,35.748179
1,129.488334,35.748128
1,129.488213,35.74799
1,129.488167,35.748007
1,129.488165,35.747977
1,129.488141,35.747914
1,129.488123,35.747899
1,129.488157,35.747885
1,129.488098,35.74776
1,129.488041,35.747772
1,129.488037,35.747766
1,129.488027,35.747668
1,129.488038,35.747581
1,129.488074,35.747546
1,129.488032,35.747484
1,129.487884,35.74739
1,129.487901,35.747324
1,129.48789,35.747269
1,129.487838,35.747195
1,129.487824,35.747123
1,129.487753,35.747052
1,129.487649,35.747015
1,129.487569,35.747037
1,129.48759,35.746991
1,129.48753,35.746985
1,129.487454,35.746963
1,129.487381,35.746957
1,129.487228,35.746906
1,129.487199,35.746892
1,129.487201,35.746866
1,129.487155,35.746829
1,129.487122,35.746815
1,129.487058,35.746798
1,129.487045,35.746774
1,129.486991,35.746763
1,129.487022,35.746694
1,129.486997,35.746668
1,129.486962,35.746676
1,129.486904,35.74667
1,129.486885,35.746678
1,129.486848,35.74666
1,129.486775,35.746562
1,129.486805,35.746446
1,129.486755,35.746405
1,129.486736,35.746353
1,129.48675,35.746311
1,129.486726,35.746292
1,129.486737,35.746257
1,129.486742,35.746212
1,129.48684,35.746146
1,129.486805,35.746034
1,129.486829,35.746004
1,129.486786,35.745905
1,129.48679,35.745838
1,129.486769,35.745802
1,129.486976,35.745636
1,129.487,35.745627
1,129.487313,35.745223
1,129.487248,35.745183
1,129.486942,35.745579
1,129.486714,35.745758
1,129.486535,35.745875
1,129.486509,35.745858
1,129.486451,35.745814
1,129.48634,35.745801
1,129.486264,35.745762
1,129.485979,35.745665
1,129.486039,35.745613
1,129.485958,35.745492
1,129.485872,35.745431
1,129.485868,35.745427
1,129.485802,35.745353
1,129.485694,35.745311
1,129.485544,35.745287
1,129.485345,35.745212
1,129.485093,35.744837
1,129.485107,35.744748
1,129.485115,35.744632
1,129.485077,35.74459
1,129.484903,35.744507
1,129.484637,35.744348
1,129.484509,35.744096
1,129.484441,35.744032
1,129.48432,35.744003
1,129.484247,35.743982
1,129.484062,35.743944
1,129.483762,35.743932
1,129.4836,35.743909
1,129.483247,35.743727
1,129.483155,35.743693
1,129.483092,35.743677
1,129.483052,35.743673
1,129.482933,35.743204
1,129.482764,35.742634
1,129.482741,35.742373
1,129.482739,35.742347
1,129.482706,35.742034
1,129.482754,35.741886
1,129.482911,35.741883
1,129.482828,35.741712
1,129.483021,35.74156
1,129.483042,35.741543
1,129.483111,35.741518
1,129.483142,35.741482
1,129.483234,35.741455
1,129.483255,35.741183
1,129.48338,35.74119
1,129.483457,35.741194
1,129.48348,35.741056
1,129.483528,35.74077
1,129.483551,35.740635
1,129.483557,35.740579
1,129.483679,35.740179
1,129.483761,35.739909
1,129.483828,35.739339
1,129.483982,35.738982
1,129.484017,35.738904
1,129.48406,35.738803
1,129.484153,35.738595
1,129.484215,35.738454
1,129.484208,35.738422
1,129.484297,35.738239
1,129.484321,35.738191
1,129.484386,35.73806
1,129.484403,35.738024
1,129.484405,35.737988
1,129.484414,35.737836
1,129.48442,35.737727
1,129.484401,35.737701
1,129.484367,35.737576
1,129.484347,35.737501
1,129.484343,35.737488
1,129.484249,35.737356
1,129.484179,35.737256
1,129.484019,35.73721
1,129.483955,35.737175
1,129.48387,35.737153
1,129.483805,35.737136
1,129.483751,35.737122
1,129.483841,35.736661
1,129.483574,35.736637
1,129.483738,35.736614
1,129.483908,35.73659
1,129.483994,35.736583
1,129.484161,35.736569
1,129.484426,35.736554
1,129.484503,35.736203
1,129.484577,35.735836
1,129.484316,35.735783
1,129.484243,35.73578
1,129.484158,35.735776
1,129.484137,35.735775
1,129.484103,35.735877
1,129.484042,35.735858
1,129.484063,35.735839
1,129.484113,35.735756
1,129.484139,35.735714
1,129.484186,35.735723
1,129.484258,35.735737
1,129.48426,35.735737
1,129.484397,35.73577
1,129.484622,35.735796
1,129.48468,35.735434
1,129.484707,35.735194
1,129.484728,35.735087
1,129.484865,35.734594
1,129.484962,35.734237
1,129.484882,35.734197
1,129.485198,35.733977
1,129.485378,35.733862
1,129.485485,35.733683
1,129.485346,35.733619
1,129.485105,35.733492
1,129.485086,35.733322
1,129.485332,35.733034
1,129.48526,35.732589
1,129.485233,35.732571
1,129.485178,35.732534
1,129.485295,35.732261
1,129.485304,35.732075
1,129.485256,35.732079
1,129.485251,35.732041
1,129.485252,35.731986
1,129.485296,35.731982
1,129.485373,35.731976
1,129.48533,35.731521
1,129.485508,35.731149
1,129.485446,35.730833
1,129.485549,35.730438
1,129.485826,35.730201
1,129.485943,35.72988
1,129.486025,35.729565
1,129.485479,35.729443
1,129.485232,35.729465
1,129.485134,35.729381
1,129.485043,35.72923
1,129.485097,35.729231
1,129.485088,35.729176
1,129.485056,35.729142
1,129.484931,35.729061
1,129.484841,35.729006
1,129.484828,35.72895
1,129.484754,35.728761
1,129.484696,35.72871
1,129.484719,35.728655
1,129.484697,35.728632
1,129.484657,35.728617
1,129.484494,35.728677
1,129.484476,35.72867
1,129.484438,35.728657
1,129.484399,35.728624
1,129.484401,35.728593
1,129.484406,35.728528
1,129.484348,35.728493
1,129.484331,35.728483
1,129.484253,35.728419
1,129.484226,35.728397
1,129.484183,35.728382
1,129.484183,35.728339
1,129.484207,35.728313
1,129.484206,35.728302
1,129.484199,35.728244
1,129.484162,35.728208
1,129.48414,35.728185
1,129.484144,35.728146
1,129.484111,35.728129
1,129.484066,35.728104
1,129.48401,35.728072
1,129.483909,35.728013
1,129.483794,35.727929
1,129.483696,35.727867
1,129.483623,35.727792
1,129.483599,35.727735
1,129.483626,35.72766
1,129.483614,35.727613
1,129.483585,35.727566
1,129.48359,35.727547
1,129.483607,35.72742
1,129.483602,35.727333
1,129.483622,35.727286
1,129.483617,35.727238
1,129.483552,35.72721
1,129.48351,35.727171
1,129.483479,35.72713
1,129.483483,35.727031
1,129.483442,35.726963
1,129.483282,35.726516
1,129.482676,35.725976
1,129.482499,35.725754
1,129.482407,35.725638
1,129.482016,35.725678
1,129.481933,35.725598
1,129.4819,35.725559
1,129.481816,35.725539
1,129.481717,35.725496
1,129.481661,35.725427
1,129.481628,35.725378
1,129.481608,35.725328
1,129.481562,35.725276
1,129.48154,35.725211
1,129.48154,35.725078
1,129.481562,35.724827
1,129.481596,35.724647
1,129.481607,35.724545
1,129.481676,35.72437
1,129.481842,35.724391
1,129.481867,35.724218
1,129.481903,35.723981
1,129.481799,35.723997
1,129.481804,35.72398
1,129.481799,35.723942
1,129.481799,35.723912
1,129.481795,35.723886
1,129.481879,35.723869
1,129.481756,35.723517
1,129.481671,35.723424
1,129.481631,35.723338
1,129.481486,35.723405
1,129.481471,35.723408
1,129.481493,35.723347
1,129.481539,35.723338
1,129.481622,35.723314
1,129.481545,35.723158
1,129.481411,35.722866
1,129.481332,35.722889
1,129.481316,35.722859
1,129.481286,35.722775
1,129.481232,35.722691
1,129.481226,35.72264
1,129.481186,35.722583
1,129.481185,35.722523
1,129.481185,35.722456
1,129.481198,35.72242
1,129.48118,35.722346
1,129.481159,35.722311
1,129.481131,35.722265
1,129.481082,35.722237
1,129.480929,35.722083
1,129.480898,35.722055
1,129.480854,35.722017
1,129.480892,35.721994
1,129.48093,35.721876
1,129.480983,35.721832
1,129.48096,35.721731
1,129.480948,35.721625
1,129.48096,35.721555
1,129.481018,35.721491
1,129.481026,35.721194
1,129.481077,35.721186
1,129.481129,35.721025
1,129.481083,35.720869
1,129.481011,35.720816
1,129.480952,35.72072
1,129.480863,35.720444
1,129.480845,35.720267
1,129.480851,35.720228
1,129.48086,35.720215
1,129.480894,35.720157
1,129.480787,35.719957
1,129.480654,35.719666
1,129.48061,35.719492
1,129.480578,35.719478
1,129.480573,35.71945
1,129.480636,35.719428
1,129.480595,35.719353
1,129.48049,35.719279
1,129.480306,35.719095
1,129.480165,35.719024
1,129.480003,35.718898
1,129.479429,35.718429
1,129.479426,35.718331
1,129.479359,35.718274
1,129.479307,35.718255
1,129.479289,35.718214
1,129.479234,35.718128
1,129.479094,35.71784
1,129.478725,35.717533
1,129.478666,35.71747
1,129.47863,35.717394
1,129.478586,35.717308
1,129.478435,35.717196
1,129.478353,35.71713
1,129.478332,35.717049
1,129.478178,35.717027
1,129.478193,35.71698
1,129.478206,35.716951
1,129.478255,35.716845
1,129.478279,35.716731
1,129.478296,35.716837
1,129.478303,35.716873
1,129.478353,35.716863
1,129.478309,35.716633
1,129.478305,35.716633
1,129.4783,35.716607
1,129.478314,35.716528
1,129.478325,35.716509
1,129.478282,35.716316
1,129.478279,35.716111
1,129.478294,35.716043
1,129.478317,35.715842
1,129.478312,35.715783
1,129.47832,35.715729
1,129.478321,35.715581
1,129.478356,35.715376
1,129.478367,35.71516
1,129.478335,35.715107
1,129.478347,35.71489
1,129.478389,35.714176
1,129.478391,35.714139
1,129.478394,35.714098
1,129.478419,35.714108
1,129.47843,35.714104
1,129.478575,35.714058
1,129.478696,35.713961
1,129.478891,35.713724
1,129.478974,35.713425
1,129.479008,35.713373
1,129.479028,35.71334
1,129.479132,35.713176
1,129.479229,35.713089
1,129.479222,35.713024
1,129.479193,35.712792
1,129.479091,35.71272
1,129.478977,35.712673
1,129.478719,35.712524
1,129.478386,35.712267
1,129.478226,35.712163
1,129.478093,35.712055
1,129.478031,35.712012
1,129.478007,35.712008
1,129.477955,35.711951
1,129.477899,35.711898
1,129.477867,35.711875
1,129.477784,35.711799
1,129.4777,35.711675
1,129.477603,35.711448
1,129.477576,35.71137
1,129.477556,35.711332
1,129.477539,35.711319
1,129.477512,35.711305
1,129.477458,35.711187
1,129.477435,35.711147
1,129.477358,35.710979
1,129.477317,35.710864
1,129.477229,35.710703
1,129.477161,35.710625
1,129.477075,35.710578
1,129.47607,35.710242
1,129.476012,35.710218
1,129.475902,35.710168
1,129.47577,35.710134
1,129.475658,35.710086
1,129.475613,35.710033
1,129.475549,35.71001
1,129.475507,35.709994
1,129.475355,35.709925
1,129.475326,35.709887
1,129.475244,35.709828
1,129.475098,35.70974
1,129.474891,35.709645
1,129.474687,35.709578
1,129.474445,35.709458
1,129.474407,35.709438
1,129.474323,35.709379
1,129.474157,35.709273
1,129.473963,35.709091
1,129.473888,35.709002
1,129.473793,35.708917
1,129.473721,35.708806
1,129.4737,35.708758
1,129.473595,35.708525
1,129.473543,35.708422
1,129.47347,35.70828
1,129.473388,35.708121
1,129.473338,35.708079
1,129.473241,35.707997
1,129.4732,35.70797
1,129.47315,35.707925
1,129.473086,35.707905
1,129.473035,35.707838
1,129.472993,35.707819
1,129.472738,35.707722
1,129.472654,35.707657
1,129.472432,35.707469
1,129.472196,35.70727
1,129.472186,35.707076
1,129.472178,35.706933
1,129.472135,35.706724
1,129.472121,35.706646
1,129.472054,35.706461
1,129.472028,35.706326
1,129.471978,35.70632
1,129.471935,35.706328
1,129.47189,35.706335
1,129.471898,35.706224
1,129.471904,35.706154
1,129.471507,35.706056
1,129.471407,35.706031
1,129.47151,35.705948
1,129.47157,35.705881
1,129.471629,35.705844
1,129.471735,35.705776
1,129.471838,35.705734
1,129.471885,35.70571
1,129.471977,35.705711
1,129.471958,35.70549
1,129.471895,35.704776
1,129.471895,35.704746
1,129.471905,35.704398
1,129.471908,35.704236
1,129.471932,35.704074
1,129.472036,35.703368
1,129.472071,35.703225
1,129.472172,35.703211
1,129.472185,35.703195
1,129.472321,35.703221
1,129.472346,35.703137
1,129.47235,35.703123
1,129.472365,35.703074
1,129.472379,35.70303
1,129.472392,35.702984
1,129.472403,35.702948
1,129.472408,35.70294
1,129.472439,35.702933
1,129.472493,35.702823
1,129.472505,35.702776
1,129.472468,35.702749
1,129.472458,35.702742
1,129.472474,35.702701
1,129.472522,35.702573
1,129.472557,35.702481
1,129.47262,35.702316
1,129.47264,35.702265
1,129.472635,35.702182
1,129.472628,35.702046
1,129.472559,35.702009
1,129.472547,35.702002
1,129.472466,35.701985
1,129.472569,35.701956
1,129.472742,35.702026
1,129.472793,35.701815
1,129.472974,35.701164
1,129.472997,35.701081
1,129.47304,35.70088
1,129.4731,35.70069
1,129.473208,35.700614
1,129.473233,35.700537
1,129.473317,35.700294
1,129.473388,35.700101
1,129.473446,35.699952
1,129.473508,35.699824
1,129.473635,35.699597
1,129.473738,35.699446
1,129.473903,35.699234
1,129.474289,35.698832
1,129.474439,35.698717
1,129.474485,35.698622
1,129.47468,35.698433
1,129.474909,35.698131
1,129.47519,35.697906
1,129.475717,35.697563
1,129.475764,35.697471
1,129.475775,35.697457
1,129.475785,35.697405
1,129.475771,35.697379
1,129.475884,35.697161
1,129.475753,35.696971
1,129.475675,35.696857
1,129.475559,35.696688
1,129.475522,35.696629
1,129.475468,35.696469
1,129.475456,35.696432
1,129.475284,35.695906
1,129.475275,35.695885
1,129.475126,35.695164
1,129.475107,35.695109
1,129.475018,35.695113
1,129.474884,35.695131
1,129.47481,35.695142
1,129.474886,35.695016
1,129.474896,35.694999
1,129.475053,35.695008
1,129.475158,35.695015
1,129.475162,35.695015
1,129.475186,35.695016
1,129.475238,35.695022
1,129.475308,35.694834
1,129.475379,35.694643
1,129.475522,35.694375
1,129.475573,35.694258
1,129.475566,35.694126
1,129.475327,35.693571
1,129.475358,35.693552
1,129.475494,35.693399
1,129.47572,35.693151
1,129.476147,35.692682
1,129.476428,35.692365
1,129.476632,35.69214
1,129.476645,35.692142
1,129.476681,35.692095
1,129.476853,35.691716
1,129.476997,35.691403
1,129.477346,35.690645
1,129.477344,35.690618
1,129.477338,35.690605
1,129.477328,35.690597
1,129.477314,35.690591
1,129.477299,35.690588
1,129.477276,35.690588
1,129.477262,35.690595
1,129.477249,35.690606
1,129.47724,35.690619
1,129.476881,35.691403
1,129.476731,35.691733
1,129.476591,35.692031
1,129.476556,35.692077
1,129.475815,35.69289
1,129.475803,35.692929
1,129.475585,35.693173
1,129.474596,35.69199
1,129.474214,35.691526
1,129.474228,35.691462
1,129.474241,35.691408
1,129.474132,35.691392
1,129.474118,35.691447
1,129.474077,35.691614
1,129.474162,35.691971
1,129.47389,35.692018
1,129.47379,35.691614
1,129.473742,35.691416
1,129.473733,35.691404
1,129.473721,35.691355
1,129.473735,35.691303
1,129.473784,35.691117
1,129.473947,35.69095
1,129.474231,35.691001
1,129.474163,35.691269
1,129.474271,35.691289
1,129.474692,35.691055
1,129.474921,35.690926
1,129.474801,35.690778
1,129.475186,35.690562
1,129.474942,35.690261
1,129.474882,35.690187
1,129.474949,35.690158
1,129.474963,35.690184
1,129.474968,35.690225
1,129.475147,35.690203
1,129.475138,35.69001
1,129.475165,35.689989
1,129.475164,35.689976
1,129.476242,35.690254
1,129.476285,35.690259
1,129.476302,35.690255
1,129.476321,35.690248
1,129.476336,35.69023
1,129.476333,35.690206
1,129.476326,35.690186
1,129.47631,35.690177
1,129.47629,35.690167
1,129.475148,35.689875
1,129.475032,35.689823
1,129.474895,35.689578
1,129.474884,35.689308
1,129.474932,35.688908
1,129.474906,35.688688
1,129.474932,35.688512
1,129.47493,35.688504
1,129.474921,35.688447
1,129.474841,35.688313
1,129.474706,35.688161
1,129.474717,35.688133
1,129.474657,35.688033
1,129.474574,35.687923
1,129.474536,35.687807
1,129.474435,35.687519
1,129.47441,35.687405
1,129.47433,35.687337
1,129.474289,35.687252
1,129.474229,35.687117
1,129.474194,35.686952
1,129.474251,35.686885
1,129.474293,35.686847
1,129.474374,35.686771
1,129.474565,35.686756
1,129.474645,35.686417
1,129.474597,35.686332
1,129.474455,35.68608
1,129.47431,35.685855
1,129.474032,35.685815
1,129.473892,35.685794
1,129.473723,35.685637
1,129.473682,35.685599
1,129.473424,35.685326
1,129.473385,35.685245
1,129.47327,35.685006
1,129.473119,35.684838
1,129.472927,35.68457
1,129.472783,35.684263
1,129.472745,35.684214
1,129.472593,35.684038
1,129.472389,35.683735
1,129.472266,35.683477
1,129.472224,35.683458
1,129.472208,35.683309
1,129.472186,35.683177
1,129.472087,35.683066
1,129.471951,35.6829
1,129.471874,35.682736
1,129.471827,35.682596
1,129.471769,35.682616
1,129.471633,35.682636
1,129.471598,35.682582
1,129.471578,35.682549
1,129.47164,35.682422
1,129.471694,35.682395
1,129.471633,35.682225
1,129.471613,35.682077
1,129.471632,35.681978
1,129.471659,35.681941
1,129.471639,35.681811
1,129.471669,35.681722
1,129.471697,35.681616
1,129.471499,35.681609
1,129.471375,35.68151
1,129.471289,35.681473
1,129.471254,35.681369
1,129.471271,35.681319
1,129.471277,35.681264
1,129.471263,35.681176
1,129.471277,35.681097
1,129.471317,35.681005
1,129.471341,35.680955
1,129.471441,35.680891
1,129.471468,35.680847
1,129.471501,35.680756
1,129.471504,35.680669
1,129.471486,35.680625
1,129.471221,35.680665
1,129.471145,35.680638
1,129.471107,35.680598
1,129.471004,35.680543
1,129.470959,35.680551
1,129.470756,35.680547
1,129.470705,35.680495
1,129.470611,35.680386
1,129.470512,35.680231
1,129.470477,35.680105
1,129.470498,35.68005
1,129.470496,35.679944
1,129.470529,35.679896
1,129.47054,35.679794
1,129.470426,35.67975
1,129.47055,35.679564
1,129.470565,35.679542
1,129.470427,35.679481
1,129.470201,35.679382
1,129.470097,35.679328
1,129.46999,35.679268
1,129.469499,35.679204
1,129.469458,35.679267
1,129.469451,35.679298
1,129.469442,35.679297
1,129.469324,35.679301
1,129.46926,35.679311
1,129.469149,35.679356
1,129.469051,35.679409
1,129.468912,35.679392
1,129.46882,35.679424
1,129.468641,35.679574
1,129.468517,35.679636
1,129.468026,35.679811
1,129.467868,35.679799
1,129.467343,35.679682
1,129.46734,35.679944
1,129.467235,35.679892
1,129.467216,35.679882
1,129.467067,35.679861
1,129.466905,35.679832
1,129.466789,35.679791
1,129.466599,35.679766
1,129.466425,35.679681
1,129.466421,35.679677
1,129.466381,35.679629
1,129.466196,35.679533
1,129.466084,35.679427
1,129.465993,35.679296
1,129.465948,35.679202
1,129.465823,35.679093
1,129.465729,35.67905
1,129.465572,35.678936
1,129.465521,35.679009
1,129.465396,35.679035
1,129.465285,35.678871
1,129.465173,35.678708
1,129.465124,35.678639
1,129.465062,35.678502
1,129.464939,35.678434
1,129.464833,35.678395
1,129.464692,35.678386
1,129.464666,35.678369
1,129.464624,35.678342
1,129.46457,35.678349
1,129.464569,35.678325
1,129.464631,35.67829
1,129.464771,35.678287
1,129.464724,35.678213
1,129.464656,35.678105
1,129.46462,35.678077
1,129.464575,35.678044
1,129.464491,35.678062
1,129.464151,35.677468
1,129.46409,35.677399
1,129.464062,35.677358
1,129.464034,35.677315
1,129.464159,35.677313
1,129.464149,35.677204
1,129.464147,35.677175
1,129.464115,35.67703
1,129.46405,35.677033
1,129.463905,35.677064
1,129.463902,35.677061
1,129.463906,35.676984
1,129.463941,35.677035
1,129.464024,35.677006
1,129.46418,35.676936
1,129.464226,35.676902
1,129.4642,35.676782
1,129.464181,35.67675
1,129.464198,35.676715
1,129.464315,35.676945
1,129.464486,35.676858
1,129.464467,35.676805
1,129.464391,35.676694
1,129.464351,35.676707
1,129.464312,35.676608
1,129.464279,35.676532
1,129.464314,35.676435
1,129.464323,35.676359
1,129.464328,35.676285
1,129.464318,35.676212
1,129.464305,35.676138
1,129.464277,35.676035
1,129.464194,35.675725
1,129.464075,35.67527
1,129.464042,35.675103
1,129.463969,35.674735
1,129.463895,35.674379
1,129.463837,35.674083
1,129.463786,35.673822
1,129.46377,35.673745
1,129.463769,35.673695
